epoch,step,train_loss_epoch,train_loss_step
0,49,,2.938356876373291
0,99,,3.077547550201416
0,149,,3.0265183448791504
0,199,,2.509226083755493
0,249,,2.258213758468628
0,299,,2.5994420051574707
0,309,3.4822049140930176,
1,349,,2.5369927883148193
1,399,,1.4632649421691895
1,449,,3.161095142364502
1,499,,1.5326638221740723
1,549,,2.5084242820739746
1,599,,4.740286827087402
1,619,2.3976058959960938,
2,649,,1.7182586193084717
2,699,,1.0972479581832886
2,749,,1.3472261428833008
2,799,,1.7178668975830078
2,849,,2.246901273727417
2,899,,2.483860969543457
2,929,2.0712733268737793,
3,949,,1.781004548072815
3,999,,1.8430918455123901
3,1049,,1.4168643951416016
3,1099,,1.680737018585205
3,1149,,2.1952896118164062
3,1199,,5.464396953582764
3,1239,2.0071609020233154,
4,1249,,2.603684425354004
4,1299,,1.7560324668884277
4,1349,,2.2900891304016113
4,1399,,1.2229421138763428
4,1449,,1.7123545408248901
4,1499,,1.7504255771636963
4,1549,,0.03066922537982464
4,1549,1.9473503828048706,
5,1599,,1.2922420501708984
5,1649,,0.6112445592880249
5,1699,,2.004633903503418
5,1749,,2.2889444828033447
5,1799,,1.1293866634368896
5,1849,,1.9719501733779907
5,1859,1.8178614377975464,
6,1899,,1.700090765953064
6,1949,,1.4358433485031128
6,1999,,1.4852246046066284
6,2049,,1.7810924053192139
6,2099,,2.0504958629608154
6,2149,,1.4424717426300049
6,2169,1.7681118249893188,
7,2199,,1.6081219911575317
7,2249,,1.5685091018676758
7,2299,,1.4058988094329834
7,2349,,1.2865924835205078
7,2399,,1.4538379907608032
7,2449,,1.5259264707565308
7,2479,1.7521231174468994,
8,2499,,1.4060959815979004
8,2549,,1.5202547311782837
8,2599,,0.9364836812019348
8,2649,,1.3527781963348389
8,2699,,3.031599998474121
8,2749,,1.1764675378799438
8,2789,1.695845127105713,
9,2799,,0.8770955204963684
9,2849,,1.477829098701477
9,2899,,0.8281313180923462
9,2949,,2.1449952125549316
9,2999,,1.5829976797103882
9,3049,,3.7635843753814697
9,3099,,0.7094547152519226
9,3099,1.6175273656845093,
